,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio
112,0,20,20200902093000,0.9,0.5,2,2,0.5,0.5,2000,-0.4,1,1,1.0
113,0,20,20200902101000,0.9,0.5,2,2,0.5,0.5,2000,-0.4,1,1,1.0
114,0,20,20200902092000,0.9,0.5,2,2,0.5,0.5,20000,-0.4,1,1,1.0
115,0,20,20200902093000,0.9,0.5,2,2,0.5,0.5,20000,-0.4,1,1,1.0
116,0,20,20200902101000,0.9,0.5,2,2,0.5,0.5,20000,-0.4,1,1,1.0
117,0,20,20200902092000,0.9,0.5,2,2,0.5,0.7,100,-0.13,3,2,0.67
118,0,20,20200902093000,0.9,0.5,2,2,0.5,0.7,100,-0.17,4,3,0.75
119,0,20,20200902101000,0.9,0.5,2,2,0.5,0.7,100,-0.15,9,7,0.78
120,0,20,20200902092000,0.9,0.5,2,2,0.5,0.7,2000,-0.4,1,1,1.0
121,0,20,20200902093000,0.9,0.5,2,2,0.5,0.7,2000,-0.4,1,1,1.0
122,0,20,20200902101000,0.9,0.5,2,2,0.5,0.7,2000,-0.4,1,1,1.0
123,0,20,20200902092000,0.9,0.5,2,2,0.5,0.7,20000,-0.4,1,1,1.0
124,0,20,20200902093000,0.9,0.5,2,2,0.5,0.7,20000,-0.4,1,1,1.0
125,0,20,20200902101000,0.9,0.5,2,2,0.5,0.7,20000,-0.4,1,1,1.0
126,0,20,20200902092000,0.9,0.5,5,1,0.3,0.3,100,-0.21,18,12,0.67
127,0,20,20200902093000,0.9,0.5,5,1,0.3,0.3,100,-0.26,34,26,0.76
128,0,20,20200902101000,0.9,0.5,5,1,0.3,0.3,100,-0.22,70,53,0.76
129,0,20,20200902093000,0.9,0.5,5,1,0.3,0.3,2000,-1.3,1,1,1.0
130,0,20,20200902101000,0.9,0.5,5,1,0.3,0.3,2000,-0.49,8,7,0.87
131,0,20,20200902093000,0.9,0.5,5,1,0.3,0.3,20000,-1.3,1,1,1.0
