,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio,profit
2626,0,20,20200901092000 ,0.7,0.9,2,1,0.3,0.5,20000,-0.31,11,10,0.91,
2635,0,20,20200901093000 ,0.7,0.9,2,1,0.3,0.7,2000,-0.31,40,23,0.57,
2636,0,20,20200901101000 ,0.7,0.9,2,1,0.3,0.7,2000,-0.31,74,47,0.64,
2813,0,20,20200901092000 ,0.7,0.9,5,2,0.3,0.5,2000,-0.31,11,7,0.64,
2815,0,20,20200901101000 ,0.7,0.9,5,2,0.3,0.5,2000,-0.31,58,42,0.72,
2826,0,20,20200901093000 ,0.7,0.9,5,2,0.3,0.7,2000,-0.31,31,21,0.68,
20,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.5,20000,-0.32,23,16,0.7,
58,0,20,20200901093000 ,0.5,0.5,2,1,0.5,0.5,20000,-0.32,20,13,0.65,
323,0,20,20200901101000 ,0.5,0.5,10,1,0.3,0.7,20000,-0.32,138,105,0.76,
442,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.3,20000,-0.32,51,44,0.86,
464,0,20,20200901091000 ,0.5,0.5,100,1,0.3,0.7,20000,-0.32,4,4,1,
518,0,20,20200901093000 ,0.5,0.5,100,2,0.3,0.5,100,-0.32,121,101,0.83,
539,0,20,20200901101000 ,0.5,0.5,100,2,0.3,0.7,20000,-0.32,61,49,0.8,
740,0,20,20200901091000 ,0.5,0.7,5,1,0.3,0.5,20000,-0.32,14,10,0.71,
827,0,20,20200901101000 ,0.5,0.7,5,2,0.3,0.7,20000,-0.32,189,149,0.79,
888,0,20,20200901091000 ,0.5,0.7,10,1,0.3,0.7,100,-0.32,27,20,0.74,
970,0,20,20200901093000 ,0.5,0.7,10,2,0.3,0.7,20000,-0.32,83,62,0.75,
1067,0,20,20200901101000 ,0.5,0.7,100,1,0.5,0.5,20000,-0.32,10,7,0.7,
1072,0,20,20200901091000 ,0.5,0.7,100,1,0.5,0.7,2000,-0.32,3,2,0.67,
1102,0,20,20200901101000 ,0.5,0.7,100,2,0.3,0.5,20000,-0.32,66,52,0.79,
1150,0,20,20200901101000 ,0.5,0.7,100,2,0.5,0.7,20000,-0.32,10,7,0.7,
1531,0,20,20200901091000 ,0.5,0.9,10,2,0.3,0.5,20000,-0.32,19,14,0.74,
1593,0,20,20200901093000 ,0.5,0.9,100,1,0.3,0.3,20000,-0.32,52,42,0.81,
1718,0,20,20200901091000 ,0.5,0.9,100,2,0.5,0.7,2000,-0.32,3,2,0.67,
1755,0,20,20200901093000 ,0.7,0.5,2,1,0.3,0.7,2000,-0.32,34,26,0.76,
1756,0,20,20200901101000 ,0.7,0.5,2,1,0.3,0.7,2000,-0.32,64,48,0.75,
1939,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.5,20000,-0.32,15,14,0.93,
1950,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.7,20000,-0.32,14,13,0.93,
2005,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.7,2000,-0.32,13,9,0.69,
2094,0,20,20200901092000 ,0.7,0.5,100,1,0.3,0.3,100,-0.32,30,25,0.83,
2095,0,20,20200901093000 ,0.7,0.5,100,1,0.3,0.3,100,-0.32,47,37,0.79,
2099,0,20,20200901101000 ,0.7,0.5,100,1,0.3,0.3,2000,-0.32,19,17,0.89,
2113,0,20,20200901101000 ,0.7,0.5,100,1,0.3,0.7,2000,-0.32,9,5,0.56,
2132,0,20,20200901101000 ,0.7,0.5,100,2,0.3,0.3,100,-0.32,74,63,0.85,
2135,0,20,20200901101000 ,0.7,0.5,100,2,0.3,0.3,2000,-0.32,19,17,0.89,
2184,0,20,20200901101000 ,0.7,0.7,2,1,0.3,0.5,2000,-0.32,65,43,0.66,
2434,0,20,20200901101000 ,0.7,0.7,10,1,0.3,0.5,2000,-0.32,27,18,0.67,
2493,0,20,20200901101000 ,0.7,0.7,10,2,0.3,0.5,2000,-0.32,28,21,0.75,
2570,0,20,20200901092000 ,0.7,0.7,100,2,0.3,0.3,100,-0.32,30,25,0.83,
2571,0,20,20200901093000 ,0.7,0.7,100,2,0.3,0.3,100,-0.32,47,37,0.79,
2575,0,20,20200901101000 ,0.7,0.7,100,2,0.3,0.3,2000,-0.32,19,17,0.89,
2688,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.5,2000,-0.32,19,14,0.74,
2933,0,20,20200901101000 ,0.7,0.9,10,2,0.3,0.5,2000,-0.32,28,18,0.64,
2975,0,20,20200901093000 ,0.7,0.9,100,1,0.3,0.3,100,-0.32,46,34,0.74,
2979,0,20,20200901101000 ,0.7,0.9,100,1,0.3,0.3,2000,-0.32,19,15,0.79,
59,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.5,20000,-0.33,30,20,0.67,
248,0,20,20200901091000 ,0.5,0.5,5,2,0.3,0.7,20000,-0.33,12,8,0.67,
309,0,20,20200901092000 ,0.5,0.5,10,1,0.3,0.5,20000,-0.33,45,34,0.76,
311,0,20,20200901101000 ,0.5,0.5,10,1,0.3,0.5,20000,-0.33,154,119,0.77,
346,0,20,20200901093000 ,0.5,0.5,10,1,0.5,0.5,20000,-0.33,11,7,0.64,
514,0,20,20200901093000 ,0.5,0.5,100,2,0.3,0.3,20000,-0.33,51,45,0.88,
527,0,20,20200901101000 ,0.5,0.5,100,2,0.3,0.5,20000,-0.33,66,55,0.83,
958,0,20,20200901093000 ,0.5,0.7,10,2,0.3,0.5,20000,-0.33,94,72,0.77,
1018,0,20,20200901093000 ,0.5,0.7,100,1,0.3,0.3,20000,-0.33,51,43,0.84,
1040,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.7,20000,-0.33,3,3,1,
1089,0,20,20200901093000 ,0.5,0.7,100,2,0.3,0.3,20000,-0.33,51,45,0.88,
1463,0,20,20200901091000 ,0.5,0.9,10,1,0.3,0.7,100,-0.33,35,23,0.66,
1664,0,20,20200901093000 ,0.5,0.9,100,2,0.3,0.3,20000,-0.33,53,45,0.85,
1761,0,20,20200901091000 ,0.7,0.5,2,1,0.5,0.3,100,-0.33,23,19,0.83,
1827,0,20,20200901091000 ,0.7,0.5,2,2,0.5,0.3,100,-0.33,23,19,0.83,
1892,0,20,20200901091000 ,0.7,0.5,5,1,0.5,0.3,100,-0.33,17,15,0.88,
1951,0,20,20200901091000 ,0.7,0.5,5,2,0.5,0.3,100,-0.33,17,15,0.88,
2006,0,20,20200901101000 ,0.7,0.5,10,1,0.3,0.7,2000,-0.33,25,17,0.68,
2096,0,20,20200901101000 ,0.7,0.5,100,1,0.3,0.3,100,-0.33,74,63,0.85,
2116,0,20,20200901093000 ,0.7,0.5,100,1,0.5,0.3,100,-0.33,8,7,0.87,
2142,0,20,20200901101000 ,0.7,0.5,100,2,0.3,0.5,2000,-0.33,9,6,0.67,
2152,0,20,20200901093000 ,0.7,0.5,100,2,0.5,0.3,100,-0.33,8,7,0.87,
2201,0,20,20200901091000 ,0.7,0.7,2,1,0.5,0.3,100,-0.33,23,19,0.83,
2267,0,20,20200901091000 ,0.7,0.7,2,2,0.5,0.3,100,-0.33,23,19,0.83,
2332,0,20,20200901091000 ,0.7,0.7,5,1,0.5,0.3,100,-0.33,17,15,0.88,
2391,0,20,20200901091000 ,0.7,0.7,5,2,0.5,0.3,100,-0.33,17,15,0.88,
2433,0,20,20200901093000 ,0.7,0.7,10,1,0.3,0.5,2000,-0.33,16,10,0.62,
2535,0,20,20200901093000 ,0.7,0.7,100,1,0.3,0.3,100,-0.33,46,35,0.76,
2536,0,20,20200901101000 ,0.7,0.7,100,1,0.3,0.3,100,-0.33,73,61,0.84,
2548,0,20,20200901092000 ,0.7,0.7,100,1,0.3,0.7,100,-0.33,13,7,0.54,
2556,0,20,20200901093000 ,0.7,0.7,100,1,0.5,0.3,100,-0.33,8,7,0.87,
2567,0,20,20200901101000 ,0.7,0.7,100,1,0.5,0.7,100,-0.33,9,4,0.44,
2572,0,20,20200901101000 ,0.7,0.7,100,2,0.3,0.3,100,-0.33,74,63,0.85,
2592,0,20,20200901093000 ,0.7,0.7,100,2,0.5,0.3,100,-0.33,8,7,0.87,
2641,0,20,20200901091000 ,0.7,0.9,2,1,0.5,0.3,100,-0.33,23,19,0.83,
2707,0,20,20200901091000 ,0.7,0.9,2,2,0.5,0.3,100,-0.33,23,19,0.83,
2767,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.7,2000,-0.33,26,11,0.42,
2772,0,20,20200901091000 ,0.7,0.9,5,1,0.5,0.3,100,-0.33,17,15,0.88,
2831,0,20,20200901091000 ,0.7,0.9,5,2,0.5,0.3,100,-0.33,17,15,0.88,
2925,0,20,20200901101000 ,0.7,0.9,10,2,0.3,0.3,20000,-0.33,8,7,0.87,
2976,0,20,20200901101000 ,0.7,0.9,100,1,0.3,0.3,100,-0.33,73,60,0.82,
2996,0,20,20200901093000 ,0.7,0.9,100,1,0.5,0.3,100,-0.33,8,7,0.87,
3011,0,20,20200901093000 ,0.7,0.9,100,2,0.3,0.3,100,-0.33,46,35,0.76,
3012,0,20,20200901101000 ,0.7,0.9,100,2,0.3,0.3,100,-0.33,73,61,0.84,
3032,0,20,20200901093000 ,0.7,0.9,100,2,0.5,0.3,100,-0.33,8,7,0.87,
47,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.3,20000,-0.34,50,42,0.84,
119,0,20,20200901101000 ,0.5,0.5,2,2,0.5,0.3,20000,-0.34,50,42,0.84,
191,0,20,20200901101000 ,0.5,0.5,5,1,0.5,0.3,20000,-0.34,32,26,0.81,
263,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.3,20000,-0.34,32,26,0.81,
383,0,20,20200901101000 ,0.5,0.5,10,2,0.3,0.5,20000,-0.34,155,124,0.8,
453,0,20,20200901092000 ,0.5,0.5,100,1,0.3,0.5,20000,-0.34,15,12,0.8,
538,0,20,20200901093000 ,0.5,0.5,100,2,0.3,0.7,20000,-0.34,34,29,0.85,
623,0,20,20200901101000 ,0.5,0.7,2,1,0.5,0.3,20000,-0.34,50,42,0.84,
695,0,20,20200901101000 ,0.5,0.7,2,2,0.5,0.3,20000,-0.34,50,42,0.84,
767,0,20,20200901101000 ,0.5,0.7,5,1,0.5,0.3,20000,-0.34,32,26,0.81,
839,0,20,20200901101000 ,0.5,0.7,5,2,0.5,0.3,20000,-0.34,32,26,0.81,
959,0,20,20200901101000 ,0.5,0.7,10,2,0.3,0.5,20000,-0.34,162,127,0.78,
971,0,20,20200901101000 ,0.5,0.7,10,2,0.3,0.7,20000,-0.34,147,113,0.77,
1198,0,20,20200901101000 ,0.5,0.9,2,1,0.5,0.3,20000,-0.34,50,42,0.84,
1270,0,20,20200901101000 ,0.5,0.9,2,2,0.5,0.3,20000,-0.34,50,42,0.84,
1342,0,20,20200901101000 ,0.5,0.9,5,1,0.5,0.3,20000,-0.34,32,26,0.81,
1414,0,20,20200901101000 ,0.5,0.9,5,2,0.5,0.3,20000,-0.34,32,26,0.81,
1876,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.5,2000,-0.34,50,37,0.74,
1935,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.5,2000,-0.34,50,41,0.82,
2534,0,20,20200901092000 ,0.7,0.7,100,1,0.3,0.3,100,-0.34,30,25,0.83,
2539,0,20,20200901101000 ,0.7,0.7,100,1,0.3,0.3,2000,-0.34,19,16,0.84,
2827,0,20,20200901101000 ,0.7,0.9,5,2,0.3,0.7,2000,-0.34,53,39,0.74,
2830,0,20,20200901101000 ,0.7,0.9,5,2,0.3,0.7,20000,-0.34,19,16,0.84,
2974,0,20,20200901092000 ,0.7,0.9,100,1,0.3,0.3,100,-0.34,30,25,0.83,
3010,0,20,20200901092000 ,0.7,0.9,100,2,0.3,0.3,100,-0.34,30,25,0.83,
3015,0,20,20200901101000 ,0.7,0.9,100,2,0.3,0.3,2000,-0.34,19,16,0.84,
380,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.5,20000,-0.35,13,8,0.62,
395,0,20,20200901101000 ,0.5,0.5,10,2,0.3,0.7,20000,-0.35,140,110,0.79,
1113,0,20,20200901093000 ,0.5,0.7,100,2,0.3,0.7,20000,-0.35,34,26,0.76,
1543,0,20,20200901091000 ,0.5,0.9,10,2,0.3,0.7,20000,-0.35,15,12,0.8,
1746,0,20,20200901092000 ,0.7,0.5,2,1,0.3,0.5,20000,-0.35,10,10,1,
1754,0,20,20200901092000 ,0.7,0.5,2,1,0.3,0.7,2000,-0.35,12,10,0.83,
1812,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.5,20000,-0.35,10,10,1,
1889,0,20,20200901092000 ,0.7,0.5,5,1,0.3,0.7,20000,-0.35,3,3,1,
1891,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.7,20000,-0.35,14,13,0.93,
1947,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.7,2000,-0.35,45,37,0.82,
1998,0,20,20200901101000 ,0.7,0.5,10,1,0.3,0.5,20000,-0.35,7,7,1,
2007,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.7,20000,-0.35,3,3,1,
2008,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.7,20000,-0.35,3,3,1,
2057,0,20,20200901101000 ,0.7,0.5,10,2,0.3,0.5,20000,-0.35,7,7,1,
2252,0,20,20200901092000 ,0.7,0.7,2,2,0.3,0.5,20000,-0.35,10,10,1,
2261,0,20,20200901093000 ,0.7,0.7,2,2,0.3,0.7,2000,-0.35,34,25,0.74,
2262,0,20,20200901101000 ,0.7,0.7,2,2,0.3,0.7,2000,-0.35,65,49,0.75,
2313,0,20,20200901091000 ,0.7,0.7,5,1,0.3,0.5,2000,-0.35,4,2,0.5,
2386,0,20,20200901093000 ,0.7,0.7,5,2,0.3,0.7,2000,-0.35,24,16,0.67,
2438,0,20,20200901101000 ,0.7,0.7,10,1,0.3,0.5,20000,-0.35,7,7,1,
2497,0,20,20200901101000 ,0.7,0.7,10,2,0.3,0.5,20000,-0.35,7,7,1,
2589,0,20,20200901101000 ,0.7,0.7,100,2,0.3,0.7,2000,-0.35,9,6,0.67,
2753,0,20,20200901091000 ,0.7,0.9,5,1,0.3,0.5,2000,-0.35,4,2,0.5,
2768,0,20,20200901101000 ,0.7,0.9,5,1,0.3,0.7,2000,-0.35,46,26,0.57,
2812,0,20,20200901091000 ,0.7,0.9,5,2,0.3,0.5,2000,-0.35,4,2,0.5,
188,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.3,20000,-0.36,6,5,0.83,
190,0,20,20200901093000 ,0.5,0.5,5,1,0.5,0.3,20000,-0.36,20,17,0.85,
260,0,20,20200901091000 ,0.5,0.5,5,2,0.5,0.3,20000,-0.36,6,5,0.83,
262,0,20,20200901093000 ,0.5,0.5,5,2,0.5,0.3,20000,-0.36,20,17,0.85,
347,0,20,20200901101000 ,0.5,0.5,10,1,0.5,0.5,20000,-0.36,18,12,0.67,
419,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.5,20000,-0.36,18,13,0.72,
431,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.7,20000,-0.36,18,13,0.72,
454,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.5,20000,-0.36,35,28,0.8,
526,0,20,20200901093000 ,0.5,0.5,100,2,0.3,0.5,20000,-0.36,35,31,0.89,
764,0,20,20200901091000 ,0.5,0.7,5,1,0.5,0.3,20000,-0.36,6,5,0.83,
766,0,20,20200901093000 ,0.5,0.7,5,1,0.5,0.3,20000,-0.36,20,17,0.85,
824,0,20,20200901091000 ,0.5,0.7,5,2,0.3,0.7,20000,-0.36,12,9,0.75,
836,0,20,20200901091000 ,0.5,0.7,5,2,0.5,0.3,20000,-0.36,6,5,0.83,
838,0,20,20200901093000 ,0.5,0.7,5,2,0.5,0.3,20000,-0.36,20,17,0.85,
957,0,20,20200901092000 ,0.5,0.7,10,2,0.3,0.5,20000,-0.36,45,34,0.76,
994,0,20,20200901093000 ,0.5,0.7,10,2,0.5,0.5,20000,-0.36,11,7,0.64,
1339,0,20,20200901091000 ,0.5,0.9,5,1,0.5,0.3,20000,-0.36,6,5,0.83,
1341,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.3,20000,-0.36,20,17,0.85,
1411,0,20,20200901091000 ,0.5,0.9,5,2,0.5,0.3,20000,-0.36,6,5,0.83,
1413,0,20,20200901093000 ,0.5,0.9,5,2,0.5,0.3,20000,-0.36,20,17,0.85,
1824,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.7,20000,-0.36,9,9,1,
1979,0,20,20200901091000 ,0.7,0.5,10,1,0.3,0.3,2000,-0.36,2,2,1,
2038,0,20,20200901091000 ,0.7,0.5,10,2,0.3,0.3,2000,-0.36,2,2,1,
2068,0,20,20200901101000 ,0.7,0.5,10,2,0.3,0.7,20000,-0.36,6,6,1,
2137,0,20,20200901092000 ,0.7,0.5,100,2,0.3,0.5,100,-0.36,15,11,0.73,
2196,0,20,20200901101000 ,0.7,0.7,2,1,0.3,0.7,2000,-0.36,59,39,0.66,
2375,0,20,20200901101000 ,0.7,0.7,5,2,0.3,0.5,2000,-0.36,50,37,0.74,
2419,0,20,20200901091000 ,0.7,0.7,10,1,0.3,0.3,2000,-0.36,2,2,1,
2478,0,20,20200901091000 ,0.7,0.7,10,2,0.3,0.3,2000,-0.36,2,2,1,
2634,0,20,20200901092000 ,0.7,0.9,2,1,0.3,0.7,2000,-0.36,14,10,0.71,
2859,0,20,20200901091000 ,0.7,0.9,10,1,0.3,0.3,2000,-0.36,2,2,1,
2918,0,20,20200901091000 ,0.7,0.9,10,2,0.3,0.3,2000,-0.36,2,2,1,
993,0,20,20200901092000 ,0.5,0.7,10,2,0.5,0.5,20000,-0.37,6,4,0.67,
1888,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.7,2000,-0.37,45,33,0.73,
2195,0,20,20200901093000 ,0.7,0.7,2,1,0.3,0.7,2000,-0.37,32,21,0.66,
2316,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.5,2000,-0.37,47,32,0.68,
2327,0,20,20200901093000 ,0.7,0.7,5,1,0.3,0.7,2000,-0.37,23,14,0.61,
2932,0,20,20200901093000 ,0.7,0.9,10,2,0.3,0.5,2000,-0.37,17,11,0.65,
335,0,20,20200901101000 ,0.5,0.5,10,1,0.5,0.3,20000,-0.38,22,19,0.86,
407,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.3,20000,-0.38,22,19,0.86,
644,0,20,20200901091000 ,0.5,0.7,2,1,0.5,0.7,20000,-0.38,4,4,1,
752,0,20,20200901091000 ,0.5,0.7,5,1,0.3,0.7,20000,-0.38,10,8,0.8,
911,0,20,20200901101000 ,0.5,0.7,10,1,0.5,0.3,20000,-0.38,22,19,0.86,
983,0,20,20200901101000 ,0.5,0.7,10,2,0.5,0.3,20000,-0.38,22,19,0.86,
1100,0,20,20200901092000 ,0.5,0.7,100,2,0.3,0.5,20000,-0.38,15,12,0.8,
1291,0,20,20200901091000 ,0.5,0.9,2,2,0.5,0.7,20000,-0.38,4,4,1,
1486,0,20,20200901101000 ,0.5,0.9,10,1,0.5,0.3,20000,-0.38,22,19,0.86,
1558,0,20,20200901101000 ,0.5,0.9,10,2,0.5,0.3,20000,-0.38,22,19,0.86,
2144,0,20,20200901092000 ,0.7,0.5,100,2,0.3,0.7,100,-0.38,13,9,0.69,
2156,0,20,20200901092000 ,0.7,0.5,100,2,0.5,0.5,100,-0.38,6,5,0.83,
2182,0,20,20200901092000 ,0.7,0.7,2,1,0.3,0.5,2000,-0.38,13,10,0.77,
2385,0,20,20200901092000 ,0.7,0.7,5,2,0.3,0.7,2000,-0.38,6,5,0.83,
2432,0,20,20200901092000 ,0.7,0.7,10,1,0.3,0.5,2000,-0.38,6,5,0.83,
2766,0,20,20200901092000 ,0.7,0.9,5,1,0.3,0.7,2000,-0.38,6,3,0.5,
2873,0,20,20200901093000 ,0.7,0.9,10,1,0.3,0.5,2000,-0.38,16,8,0.5,
2937,0,20,20200901101000 ,0.7,0.9,10,2,0.3,0.5,20000,-0.38,8,8,1,
2945,0,20,20200901101000 ,0.7,0.9,10,2,0.3,0.7,2000,-0.38,25,15,0.6,
3008,0,20,20200901101000 ,0.7,0.9,100,1,0.5,0.7,2000,-0.38,2,1,0.5,
46,0,20,20200901093000 ,0.5,0.5,2,1,0.5,0.3,20000,-0.39,28,24,0.86,
118,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.3,20000,-0.39,28,24,0.86,
622,0,20,20200901093000 ,0.5,0.7,2,1,0.5,0.3,20000,-0.39,28,24,0.86,
694,0,20,20200901093000 ,0.5,0.7,2,2,0.5,0.3,20000,-0.39,28,24,0.86,
969,0,20,20200901092000 ,0.5,0.7,10,2,0.3,0.7,20000,-0.39,37,29,0.78,
995,0,20,20200901101000 ,0.5,0.7,10,2,0.5,0.5,20000,-0.39,18,12,0.67,
1197,0,20,20200901093000 ,0.5,0.9,2,1,0.5,0.3,20000,-0.39,28,24,0.86,
1269,0,20,20200901093000 ,0.5,0.9,2,2,0.5,0.3,20000,-0.39,28,24,0.86,
1459,0,20,20200901091000 ,0.5,0.9,10,1,0.3,0.5,20000,-0.39,14,8,0.57,
2331,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.7,20000,-0.39,14,11,0.79,
2446,0,20,20200901101000 ,0.7,0.7,10,1,0.3,0.7,2000,-0.39,24,15,0.62,
2505,0,20,20200901101000 ,0.7,0.7,10,2,0.3,0.7,2000,-0.39,25,18,0.72,
2563,0,20,20200901101000 ,0.7,0.7,100,1,0.5,0.5,2000,-0.39,2,1,0.5,
3039,0,20,20200901101000 ,0.7,0.9,100,2,0.5,0.5,2000,-0.39,2,1,0.5,
68,0,20,20200901091000 ,0.5,0.5,2,1,0.5,0.7,20000,-0.4,5,4,0.8,
334,0,20,20200901093000 ,0.5,0.5,10,1,0.5,0.3,20000,-0.4,14,13,0.93,
406,0,20,20200901093000 ,0.5,0.5,10,2,0.5,0.3,20000,-0.4,14,13,0.93,
910,0,20,20200901093000 ,0.5,0.7,10,1,0.5,0.3,20000,-0.4,14,13,0.93,
982,0,20,20200901093000 ,0.5,0.7,10,2,0.5,0.3,20000,-0.4,14,13,0.93,
1485,0,20,20200901093000 ,0.5,0.9,10,1,0.5,0.3,20000,-0.4,14,13,0.93,
1557,0,20,20200901093000 ,0.5,0.9,10,2,0.5,0.3,20000,-0.4,14,13,0.93,
1647,0,20,20200901091000 ,0.5,0.9,100,1,0.5,0.7,2000,-0.4,3,2,0.67,
2004,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.7,2000,-0.4,5,4,0.8,
2161,0,20,20200901092000 ,0.7,0.5,100,2,0.5,0.7,100,-0.4,5,3,0.6,
2387,0,20,20200901101000 ,0.7,0.7,5,2,0.3,0.7,2000,-0.4,45,34,0.76,
2504,0,20,20200901093000 ,0.7,0.7,10,2,0.3,0.7,2000,-0.4,13,9,0.69,
2704,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.7,20000,-0.4,12,11,0.92,
2988,0,20,20200901092000 ,0.7,0.9,100,1,0.3,0.7,100,-0.4,13,2,0.15,
3037,0,20,20200901093000 ,0.7,0.9,100,2,0.5,0.5,100,-0.4,7,5,0.71,
44,0,20,20200901091000 ,0.5,0.5,2,1,0.5,0.3,20000,-0.41,10,9,0.9,
116,0,20,20200901091000 ,0.5,0.5,2,2,0.5,0.3,20000,-0.41,10,9,0.9,
620,0,20,20200901091000 ,0.5,0.7,2,1,0.5,0.3,20000,-0.41,10,9,0.9,
692,0,20,20200901091000 ,0.5,0.7,2,2,0.5,0.3,20000,-0.41,10,9,0.9,
1195,0,20,20200901091000 ,0.5,0.9,2,1,0.5,0.3,20000,-0.41,10,9,0.9,
1267,0,20,20200901091000 ,0.5,0.9,2,2,0.5,0.3,20000,-0.41,10,9,0.9,
2106,0,20,20200901101000 ,0.7,0.5,100,1,0.3,0.5,2000,-0.41,9,5,0.56,
2108,0,20,20200901092000 ,0.7,0.5,100,1,0.3,0.7,100,-0.41,13,9,0.69,
2117,0,20,20200901101000 ,0.7,0.5,100,1,0.5,0.3,100,-0.41,12,11,0.92,
2141,0,20,20200901093000 ,0.7,0.5,100,2,0.3,0.5,2000,-0.41,5,4,0.8,
2153,0,20,20200901101000 ,0.7,0.5,100,2,0.5,0.3,100,-0.41,12,11,0.92,
2390,0,20,20200901101000 ,0.7,0.7,5,2,0.3,0.7,20000,-0.41,14,12,0.86,
2557,0,20,20200901101000 ,0.7,0.7,100,1,0.5,0.3,100,-0.41,12,11,0.92,
2593,0,20,20200901101000 ,0.7,0.7,100,2,0.5,0.3,100,-0.41,12,11,0.92,
2997,0,20,20200901101000 ,0.7,0.9,100,1,0.5,0.3,100,-0.41,12,11,0.92,
3033,0,20,20200901101000 ,0.7,0.9,100,2,0.5,0.3,100,-0.41,12,11,0.92,
308,0,20,20200901091000 ,0.5,0.5,10,1,0.3,0.5,20000,-0.42,13,9,0.69,
956,0,20,20200901091000 ,0.5,0.7,10,2,0.3,0.5,20000,-0.42,13,9,0.69,
1101,0,20,20200901093000 ,0.5,0.7,100,2,0.3,0.5,20000,-0.42,35,29,0.83,
1111,0,20,20200901091000 ,0.5,0.7,100,2,0.3,0.7,20000,-0.42,4,4,1,
1471,0,20,20200901091000 ,0.5,0.9,10,1,0.3,0.7,20000,-0.42,10,5,0.5,
1757,0,20,20200901091000 ,0.7,0.5,2,1,0.3,0.7,20000,-0.42,2,2,1,
1758,0,20,20200901092000 ,0.7,0.5,2,1,0.3,0.7,20000,-0.42,9,9,1,
1768,0,20,20200901101000 ,0.7,0.5,2,1,0.5,0.3,2000,-0.42,13,11,0.85,
1823,0,20,20200901091000 ,0.7,0.5,2,2,0.3,0.7,20000,-0.42,2,2,1,
1834,0,20,20200901101000 ,0.7,0.5,2,2,0.5,0.3,2000,-0.42,13,11,0.85,
1899,0,20,20200901101000 ,0.7,0.5,5,1,0.5,0.3,2000,-0.42,7,6,0.86,
1958,0,20,20200901101000 ,0.7,0.5,5,2,0.5,0.3,2000,-0.42,7,6,0.86,
2186,0,20,20200901092000 ,0.7,0.7,2,1,0.3,0.5,20000,-0.42,8,8,1,
2208,0,20,20200901101000 ,0.7,0.7,2,1,0.5,0.3,2000,-0.42,13,11,0.85,
2260,0,20,20200901092000 ,0.7,0.7,2,2,0.3,0.7,2000,-0.42,12,11,0.92,
2263,0,20,20200901091000 ,0.7,0.7,2,2,0.3,0.7,20000,-0.42,2,2,1,
2274,0,20,20200901101000 ,0.7,0.7,2,2,0.5,0.3,2000,-0.42,13,11,0.85,
2328,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.7,2000,-0.42,42,29,0.69,
2339,0,20,20200901101000 ,0.7,0.7,5,1,0.5,0.3,2000,-0.42,7,6,0.86,
2398,0,20,20200901101000 ,0.7,0.7,5,2,0.5,0.3,2000,-0.42,7,6,0.86,
2648,0,20,20200901101000 ,0.7,0.9,2,1,0.5,0.3,2000,-0.42,13,11,0.85,
2700,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.7,2000,-0.42,16,13,0.81,
2714,0,20,20200901101000 ,0.7,0.9,2,2,0.5,0.3,2000,-0.42,13,11,0.85,
2779,0,20,20200901101000 ,0.7,0.9,5,1,0.5,0.3,2000,-0.42,7,6,0.86,
2838,0,20,20200901101000 ,0.7,0.9,5,2,0.5,0.3,2000,-0.42,7,6,0.86,
536,0,20,20200901091000 ,0.5,0.5,100,2,0.3,0.7,20000,-0.43,4,4,1,
